,metric,step_0,step_1,step_2,step_3,step_4,step_5,step_6,step_7,importance
985,cosine,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_characters,get_3grams,,,0.000491225667173216
838,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_2grams,,,0.000490490734381176
501,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_2grams,,,,0.0004879327974104494
658,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_characters,,,,0.0004858817493079939
1340,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,0.00048511068514240307
277,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_2grams,,,,0.0004836493062696234
405,cosine,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_2grams,,,,0.00048286037180131103
425,cosine,sentence_to_doc,chunk_NEs,get_synsets,get_characters,get_3grams,,,,0.0004819316869145114
953,cosine,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,,0.00047679759028461334
1616,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.0004765710128619879
1030,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_characters,get_2grams,,,0.0004743038590241473
162,euclidean,sentence_to_doc,get_tokens,get_token_text,get_characters,,,,,0.00047127151093425264
460,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_pos_tags,get_4grams,,,,0.0004704214591461719
141,cosine,sentence_to_doc,get_tokens,lemmatize_tokens,get_characters,get_4grams,,,,0.0004693351834384935
659,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_characters,,,,0.00046799924645258575
293,cosine,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,get_2grams,,,,0.00046704153515559905
663,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_characters,get_2grams,,,0.0004660420763198303
272,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,,,,,0.00046513583411277715
513,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_pos_tags,,,,,0.00046373718517442384
1790,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,,0.0004628854697952161
1612,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,0.0004612847334474471
584,jaccard,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,,0.0004606002893981095
1064,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_characters,get_3grams,,,0.0004602397090110828
1332,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,0.0004599652235186986
517,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_pos_tags,get_2grams,,,,0.00045830110869318346
201,cosine,sentence_to_doc,get_tokens,get_synsets,get_characters,get_3grams,,,,0.00045829797971107424
229,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,get_2grams,,,,0.00045733843196086465
161,cosine,sentence_to_doc,get_tokens,get_token_text,get_characters,,,,,0.00045712100104118683
969,cosine,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,get_3grams,,,0.00045707519278934063
458,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_pos_tags,get_3grams,,,,0.00045642873317719543
230,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,get_2grams,,,,0.0004552550804501037
384,jaccard,sentence_to_doc,chunk_NEs,get_token_text,get_characters,,,,,0.000454746023518811
153,cosine,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_3grams,,,,0.00045295760811445504
224,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,,,,,0.0004517290482572586
369,cosine,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,,,,,0.0004493580918149005
485,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_2grams,,,,0.00044870813829234245
1203,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,,,,0.00044741175523961
982,euclidean,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_characters,get_2grams,,,0.00044506107113103163
433,cosine,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,,,,,0.00044503717086664344
461,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_pos_tags,get_4grams,,,,0.0004433077323972294
157,cosine,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_4grams,,,,0.00044230058755018875
64,jaccard,sentence_to_doc,chunk_NEs,get_pos_tags,,,,,,0.00044141921759666597
1337,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,0.00044037591233699286
1068,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_characters,get_4grams,,,0.00044010328708319246
232,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,get_3grams,,,,0.00043758704983141907
1247,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_4grams,,,0.0004366049685976322
387,manhattan,sentence_to_doc,chunk_NEs,get_token_text,get_characters,,,,,0.0004358265503067038
630,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,get_characters,get_2grams,,,0.0004340055157258776
0,jaccard,sentence_to_doc,get_tokens,get_pos_tags,,,,,,0.00043234782488334433
660,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_characters,get_2grams,,,0.00043221883721192257
235,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,get_3grams,,,,0.0004303511801928769
972,jaccard,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,get_4grams,,,0.0004285742525356543
197,cosine,sentence_to_doc,get_tokens,get_synsets,get_characters,get_2grams,,,,0.0004273535093778072
968,jaccard,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,get_3grams,,,0.0004273351754527084
1325,cosine,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,0.0004267527272656426
1174,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,0.0004252765741946265
240,jaccard,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,,,,,0.00042440754876004973
283,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_3grams,,,,0.00042100979741556145
447,manhattan,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_4grams,,,,0.0004201423686768576
1321,cosine,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,0.0004200555634490147
239,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,get_4grams,,,,0.0004193834042452821
164,jaccard,sentence_to_doc,get_tokens,get_token_text,get_characters,get_2grams,,,,0.00041837633545790763
464,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,,,,,0.0004176646452992862
168,jaccard,sentence_to_doc,get_tokens,get_token_text,get_characters,get_3grams,,,,0.000416465045075376
562,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,,,,,0.00041604672881015474
364,jaccard,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_characters,get_4grams,,,,0.0004158977218642913
166,euclidean,sentence_to_doc,get_tokens,get_token_text,get_characters,get_2grams,,,,0.00041560208206231516
1028,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_characters,get_2grams,,,0.0004140102296597643
988,jaccard,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_characters,get_4grams,,,0.0004139068811035118
807,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,0.00041380025687622047
1333,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,0.0004131764587095262
1066,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_characters,get_3grams,,,0.0004128001808798434
621,cosine,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_characters,get_4grams,,,0.0004126178586274003
231,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,get_2grams,,,,0.0004125734749218189
391,manhattan,sentence_to_doc,chunk_NEs,get_token_text,get_characters,get_2grams,,,,0.0004125200107559997
1050,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_3grams,,,0.0004121571296173632
429,cosine,sentence_to_doc,chunk_NEs,get_synsets,get_characters,get_4grams,,,,0.00041195576652154555
423,manhattan,sentence_to_doc,chunk_NEs,get_synsets,get_characters,get_2grams,,,,0.00041002418137109494
208,jaccard,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,,,,,0.00040958995453169346
1625,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,0.00040872995136583847
1328,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.0004075493709238363
598,euclidean,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_characters,get_2grams,,,0.0004065859063419287
959,manhattan,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,,0.0004060491890773022
261,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_2grams,,,,0.0004058382749330646
604,jaccard,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_characters,get_4grams,,,0.00040567010510766065
127,manhattan,sentence_to_doc,chunk_NEs,get_synsets,get_4grams,,,,,0.00040551418290212475
437,cosine,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_2grams,,,,0.000405506601358218
7,manhattan,sentence_to_doc,get_tokens,get_pos_tags,get_2grams,,,,,0.00040507372716397285
289,cosine,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,,,,,0.0004049252916471259
967,manhattan,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,get_2grams,,,0.0004036033510334453
1063,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_characters,get_2grams,,,0.00040328661751905167
1239,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_2grams,,,0.00040220829176579076
271,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_4grams,,,,0.0004021062863241317
605,cosine,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_characters,get_4grams,,,0.0004019332654408298
585,cosine,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,,0.0003986578172767151
374,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_2grams,,,,0.0003981614786528353
500,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_2grams,,,,0.0003976703771910278
432,jaccard,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,,,,,0.00039732846725055255
177,cosine,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,,,,,0.00039651393208092945
165,cosine,sentence_to_doc,get_tokens,get_token_text,get_characters,get_2grams,,,,0.0003941706268682984
999,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,get_characters,get_2grams,,,0.00039232240797811545
222,euclidean,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_4grams,,,,0.0003921472292990155
616,jaccard,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_characters,get_3grams,,,0.00039212281801156274
446,euclidean,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_4grams,,,,0.00038971641284640254
390,euclidean,sentence_to_doc,chunk_NEs,get_token_text,get_characters,get_2grams,,,,0.00038846447654343637
870,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_2grams,,,0.00038753207865930227
202,euclidean,sentence_to_doc,get_tokens,get_synsets,get_characters,get_3grams,,,,0.00038648772178306623
599,manhattan,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_characters,get_2grams,,,0.0003844383267303914
76,jaccard,sentence_to_doc,chunk_NEs,get_pos_tags,get_4grams,,,,,0.0003819972167776407
1761,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.0003799507766056015
394,euclidean,sentence_to_doc,chunk_NEs,get_token_text,get_characters,get_3grams,,,,0.0003791257829577509
1786,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,0.00037753847571149934
973,cosine,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,get_4grams,,,0.0003773587092660478
119,manhattan,sentence_to_doc,chunk_NEs,get_synsets,get_2grams,,,,,0.00037724948639113214
1758,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,0.0003753988749817672
960,jaccard,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,,,,0.0003752790409183067
1335,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,0.0003740409183651312
601,cosine,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_characters,get_3grams,,,0.0003716554121658244
1618,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.00036994774136367865
1032,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_characters,get_3grams,,,0.00036953553753795294
96,jaccard,sentence_to_doc,chunk_NEs,get_token_text,,,,,,0.00036914375681720667
1185,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,,,,0.00036812713328053954
213,cosine,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_2grams,,,,0.0003654628796708897
1055,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_4grams,,,0.0003644777717197606
422,euclidean,sentence_to_doc,chunk_NEs,get_synsets,get_characters,get_2grams,,,,0.00036347076680123374
623,manhattan,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_characters,get_4grams,,,0.0003602764914852667
48,jaccard,sentence_to_doc,get_tokens,get_synsets,,,,,,0.00035979184736500806
373,cosine,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_2grams,,,,0.00035890690010363115
156,jaccard,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_4grams,,,,0.0003576759435066843
219,manhattan,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_3grams,,,,0.00035743817955759683
29,cosine,sentence_to_doc,get_tokens,lemmatize_tokens,get_4grams,,,,,0.000356469172792241
622,euclidean,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_characters,get_4grams,,,0.0003555645097122551
270,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_4grams,,,,0.00035545856219727957
588,jaccard,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,,0.00035503211108457944
979,manhattan,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_characters,,,,0.0003540950455837656
101,cosine,sentence_to_doc,chunk_NEs,get_token_text,get_2grams,,,,,0.0003539276960939739
115,manhattan,sentence_to_doc,chunk_NEs,get_synsets,,,,,,0.0003532350454835108
1785,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,0.0003512496703827208
594,euclidean,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_characters,,,,0.00034838458256338797
358,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_characters,get_2grams,,,,0.0003481015297478116
187,manhattan,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_3grams,,,,0.0003474580572661663
134,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,get_characters,get_2grams,,,,0.00034214349525366983
189,cosine,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_4grams,,,,0.0003409683727390424
117,cosine,sentence_to_doc,chunk_NEs,get_synsets,get_2grams,,,,,0.00033834049549081924
238,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_pos_tags,get_4grams,,,,0.00033796176841974283
1219,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_characters,,,,0.0003379303296752053
854,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_characters,get_2grams,,,0.00033675876299326947
1617,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.00033579912889402074
582,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,get_2grams,,,0.00033542530066432274
400,jaccard,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,,,,,0.00033519190117478105
484,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_2grams,,,,0.00033515516504305335
1021,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,0.0003338795323416306
699,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_characters,get_3grams,,,0.00033336368379881443
1614,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,0.0003321181031864206
443,manhattan,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_3grams,,,,0.00033148658615188227
1782,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,,0.00033118648312035315
850,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_characters,,,,0.00032598642284752604
404,jaccard,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_2grams,,,,0.00032474722550674084
1320,jaccard,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,0.00032245475432225376
452,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_pos_tags,get_2grams,,,,0.00032037444884711893
1214,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_4grams,,,0.00032003944787817567
203,manhattan,sentence_to_doc,get_tokens,get_synsets,get_characters,get_3grams,,,,0.0003197421390465562
956,jaccard,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,,0.0003195128386811206
171,manhattan,sentence_to_doc,get_tokens,get_token_text,get_characters,get_3grams,,,,0.0003194906778317847
57,cosine,sentence_to_doc,get_tokens,get_synsets,get_3grams,,,,,0.0003194322659287411
1035,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_characters,get_3grams,,,0.00031910933019539504
